,model_name,moyenne,ELBO,Reconstruction_error,RMSE_SIGMA,RMSE_B,RMSE_PI,RMSE_B0,TIME,NBITER
0,Enhanced Analytic,2.5,39416046.29891728,0.5574961945075954,0.9537236454804329,0.29991311001149173,0.11456410657932584,26.531898441173475,19.852294921875,547
0,Enhanced Analytic,2.5,39514162.50603574,0.5551287128326567,0.9536791646801088,0.320200319390545,0.12859114487544768,21.761600756167372,20.428399085998535,534
0,Enhanced Analytic,2.5,39363914.33318412,0.5512182165989239,0.9536700440941197,0.3172055404769347,0.12336485936448133,1.9117247222497282,17.23863911628723,555
0,Enhanced Analytic,2.5,39861556.199329436,0.5551014736399906,0.9537013531376326,0.2945200477523981,0.11892950225543525,1.6365076230049869,19.634769201278687,550
0,Enhanced Analytic,2.5,39733844.37271046,0.5557413324630452,0.9538415183720014,0.2805199622928584,0.11841076894167535,15.33340189777557,19.690704345703125,548
0,Enhanced Analytic,2.5,39226622.143910326,0.5577385315094644,0.9536025946906382,0.32902536906822083,0.12650565910690162,34.18829031968551,19.445932388305664,549
0,Enhanced Analytic,2.5,39636535.088074915,0.555589589519357,0.9533745463587073,0.2962170371208442,0.12143024922949358,21.66085782908939,19.003738403320312,548
0,Enhanced Analytic,2.5,39697555.10343242,0.554496676360479,0.9535892205563027,0.30641704136908254,0.11711280624276511,2.0446953125475313,21.482906579971313,543
0,Enhanced Analytic,2.5,39553512.0915451,0.5517761262938196,0.9536556003679909,0.2898599454917798,0.11421402342212768,1.9782240736673375,19.026558876037598,551
0,Enhanced Analytic,2.5,39461236.62112231,0.5504976922860362,0.9535677499448311,0.3106721688654472,0.12278946644792171,21.652542471879816,20.18006730079651,551
0,Enhanced Analytic,2.5,39706703.892605886,0.5520575743071007,0.9535928051387721,0.2811313795508705,0.12151467777163139,26.49278875248602,20.502031326293945,551
0,Enhanced Analytic,2.5,39786042.212776765,0.5601000734437583,0.9535958873257063,0.25955297824111334,0.11298210267903773,15.359127870906566,17.982686281204224,549
0,Enhanced Analytic,2.5,39571508.04183783,0.5483299088862058,0.9536173013529117,0.31483722358498006,0.11899249184243144,15.327626366783246,19.65123176574707,548
0,Enhanced Analytic,3.0,43885347.68496251,0.5546941375407624,0.9535744462993657,0.31776190370139795,0.12062339156407957,15.36052892157859,19.964703798294067,546
0,Enhanced Analytic,3.0,44005371.97268176,0.5631400662995646,0.9537245823628258,0.3024542296162541,0.11954525561467305,15.479237147764731,17.859880924224854,553
0,Enhanced Analytic,3.0,43821544.19410699,0.5661762579100429,0.9538405330931785,0.29833082724325705,0.11218124813396385,1.9087592245470308,20.163872957229614,536
0,Enhanced Analytic,3.0,43904876.9617631,0.5610304299113342,0.953748430237997,0.3149893013930865,0.12694472418640848,15.406683020469488,20.365872621536255,546
0,Enhanced Analytic,3.0,43752823.28857333,0.5601095641500268,0.9537542874187294,0.3134252187728086,0.12577714399087306,21.67015685748582,20.111809492111206,547
0,Enhanced Analytic,3.0,44278059.53522181,0.5631605189011799,0.9537884403816983,0.2923626550623125,0.12239906662235267,15.373091035594156,20.445735692977905,545
0,Enhanced Analytic,3.0,44080961.50817735,0.5638066752638443,0.9539291531685803,0.26160923759608046,0.1214754480793855,21.66636813579033,20.57799983024597,547
0,Enhanced Analytic,3.0,43672858.51035149,0.5637106761574886,0.953726909216062,0.322294458331024,0.12586438025221797,21.746328890344255,19.484339952468872,550
0,Enhanced Analytic,3.0,43989752.359429345,0.5603279279413609,0.953391002121721,0.29714705682039544,0.11940215598551274,21.643942290083952,18.909323692321777,549
0,Enhanced Analytic,3.0,44113170.2004607,0.558651711117499,0.9536015747673408,0.29678824329417636,0.1140225839251155,15.327932438127176,20.108639001846313,544
0,Enhanced Analytic,3.0,43874107.19025913,0.5593219518102373,0.95377562691416,0.29883996389087847,0.11798326115089147,1.8660422644930277,19.45236039161682,545
0,Enhanced Analytic,3.0,43869134.81055076,0.5568519370958588,0.9536834618119323,0.29867555471395735,0.11891250788617957,15.35628740851465,21.10170078277588,549
0,Enhanced Analytic,3.0,44154876.52723674,0.5602089504666907,0.9538042148415657,0.2801141212947757,0.11754525402709586,15.394728044750607,19.841164350509644,541
0,Enhanced Analytic,3.0,44076566.248066686,0.5644124901550935,0.9537279441468105,0.2680739088395744,0.11001086849757635,26.51497924351426,20.144771337509155,548
0,Enhanced Analytic,3.0,43993789.68310046,0.5540041199599427,0.9536285981164025,0.3136107618535925,0.11655615868260989,1.1339979983345638,20.272270917892456,539
0,Standard,0.0,18141397.235639542,0.4993575692093144,0.955204446528739,0.9121800123743093,0.10119980001170022,0.4658864254286287,27.524779319763184,1619
0,Standard,0.0,18140151.425254576,0.49731187222529655,0.9556819895649666,0.903254372610441,0.1026178835057184,0.47196163890080667,46.74624538421631,2490
0,Standard,0.0,18142672.780690767,0.5002979682956739,0.9556556667326354,0.9424234752440569,0.09684901681084154,0.44690227822850626,42.71048665046692,2311
0,Standard,0.0,18096853.52939969,0.49991568621560456,0.9555785883102638,0.9282300383477401,0.10117535832806172,0.4655245426084376,31.538315296173096,1884
0,Standard,0.0,18034244.053551596,0.49724742201872224,0.9553698106367328,0.9707608849223907,0.09764141944789811,0.4504665442088214,59.29025435447693,2935
0,Standard,0.0,18487924.133080225,0.5025357983766883,0.955574827394411,0.9640400989382,0.09708799697500649,0.44812164121814524,56.10628914833069,3169
0,Standard,0.0,18394252.403645024,0.5002340388005047,0.9555807483573234,0.9360409433456932,0.09741638171313008,0.4492515050122313,34.92131805419922,1884
0,Standard,0.0,17878271.87425242,0.4962141306453674,0.9550771533459953,0.9605811818033522,0.10248159392865246,0.47140901559820964,48.98283791542053,2436
0,Standard,0.0,18404021.54744496,0.5024162082951332,0.9550087313835824,0.9538903204868315,0.09611522077771643,0.44412284428564613,33.24688649177551,1975
0,Standard,0.0,18181816.82851698,0.4956414390451152,0.9551875665642966,0.9234125883540569,0.10098351168243483,0.46528783357645964,47.527031660079956,2479
0,Standard,0.0,18166284.518550616,0.49968657297247476,0.9558436583050031,0.9624635214149185,0.10133807524814005,0.46653778698643134,35.95801329612732,1936
0,Standard,0.0,18287881.10233171,0.4944456866744092,0.955236834349213,0.9644467722608097,0.09619709832222398,0.4443591138488534,42.26670479774475,2246
0,Standard,0.0,18392418.585079405,0.49954454313551344,0.9555854716201464,0.9204882354831911,0.09917254132483182,0.45688625813789946,34.07811236381531,1823
0,Standard,0.0,18496984.350618552,0.5006623948037225,0.955288429596036,0.8777730823928603,0.09210473217002929,0.42679226075721255,55.18402338027954,2942
0,Standard,0.0,18099272.203809988,0.49467927138172063,0.9551979940739541,0.9769748261730714,0.10326744104011079,0.4748794374187027,35.52048850059509,1880
0,Standard,0.5,22280118.10884916,0.5157379308674003,0.9550623432202948,1.0404805736380898,0.0625586072925601,0.2943089079329551,32.860310554504395,1811
0,Standard,0.5,22419828.1705196,0.5199032670757692,0.9553935797731855,1.0015632633541676,0.060812161546634505,0.2863728867464625,44.26685929298401,2305
0,Standard,0.5,22345883.393012896,0.5209332858997835,0.9554056739471103,1.0189699767678377,0.06070887345107671,0.28584468134375174,41.064202547073364,2300
0,Standard,0.5,22408717.43425476,0.5215970092965725,0.9550245397479343,1.0255971683171203,0.06179601660648964,0.2909027573972618,47.703402280807495,2462
0,Standard,0.5,22202881.905271098,0.5178935788061798,0.9551664297560696,1.0382192110941497,0.06062705188390432,0.2859090410367093,32.0923638343811,1622
0,Standard,0.5,22742317.64716431,0.5229768365971694,0.9553690497510695,1.0699915009156287,0.0600118122408473,0.28260729329630024,28.887564659118652,1704
0,Standard,0.5,22627356.586023193,0.5240952940814878,0.955201234868858,1.0449213409141198,0.05501458685289456,0.26024972093825405,41.219043493270874,2326
0,Standard,0.5,22175875.791760184,0.5194430164673218,0.9547443938654747,1.0433965496923883,0.06018878917194568,0.28361061121377695,43.72958970069885,2204
0,Standard,0.5,22582345.150228772,0.5222474017960709,0.954750753793763,1.035091473919533,0.05935575681434512,0.2797880229187853,48.67009663581848,2532
0,Standard,0.5,22414701.26022064,0.5157993518322104,0.9551043580238043,1.0113845230555558,0.0619126985924362,0.29181142212289574,55.28483176231384,2917
0,Standard,0.5,22492853.09499757,0.5211640608130309,0.9551217933870922,1.0051161274920566,0.06131946337874363,0.28853774393102183,40.97014331817627,2243
0,Standard,0.5,22474888.19964137,0.5171247712316851,0.9549835358918985,1.0729863868767653,0.05787107382936446,0.27349122957521504,30.92548656463623,1687
0,Standard,0.5,22633940.547678906,0.5261196521834822,0.9554593399859662,1.000646227613329,0.05972102090047348,0.28088370935819285,31.04244875907898,1800
0,Standard,0.5,22690757.130145144,0.5234686944675122,0.9550700070944205,0.9842254143007023,0.05496276163643497,0.2600489608137313,33.98215413093567,1816
0,Standard,0.5,22325594.751643233,0.5177374509213953,0.9550587281194436,1.0749770437193502,0.06305590334094213,0.2964982040133132,31.620972871780396,1899
0,Standard,1.0,27118620.398243822,0.523964576503454,0.9544752601895095,1.1788615883572438,0.045918175504669624,0.22496886150927242,20.264108896255493,1243
0,Standard,1.0,27297628.52901805,0.5282554814148954,0.9544352471029814,1.1619274979692777,0.04529705015493317,0.22233055910314886,26.365671157836914,1569
0,Standard,1.0,27249099.202508453,0.5259972276287553,0.9545973310157683,1.1624756038918693,0.04634566315161727,0.22685706853618975,37.32988953590393,2159
0,Standard,1.0,27289281.77529351,0.5243186460682983,0.9542596013102512,1.1550629647237554,0.04862016166036777,0.2380585852184162,22.934531688690186,1532
0,Standard,1.0,27046364.09395407,0.521902942505581,0.9543656436680176,1.215385850796226,0.046530690782372035,0.22829168028787844,27.6954607963562,1596
0,Standard,1.0,27645542.286009148,0.5282074692168873,0.95451696246838,1.1929271844894649,0.04456376789006845,0.22094346362048384,35.84733724594116,1906
0,Standard,1.0,27496309.145995732,0.5251689428556041,0.954486042684231,1.179062514287174,0.04457737400795723,0.21921109334183453,32.90151929855347,1739
0,Standard,1.0,26928433.588516947,0.5215749118351878,0.9540093780275489,1.212528041224525,0.04600553157738587,0.223810978781218,24.076706171035767,1377
0,Standard,1.0,27385634.37841461,0.52320984943502,0.9541784761494488,1.2133896523875134,0.04756789654274702,0.23653334009052332,23.3394877910614,1408
0,Standard,1.0,27288659.532997053,0.521568600733113,0.9542394563242248,1.1596485203795064,0.04685989648577596,0.23010055307359728,25.127910614013672,1459
0,Standard,1.0,27258033.530008093,0.5224081173640507,0.9544284103796274,1.184185921997314,0.047003333920670264,0.2300282562180043,27.66080379486084,1710
0,Standard,1.0,27330916.47805111,0.5192535093835874,0.954266335670316,1.1901840235438925,0.04309248643387826,0.21180159910207916,40.82545280456543,2314
0,Standard,1.0,27485960.615543135,0.5262923617051556,0.9543190608336184,1.1688180742442744,0.04515205178828647,0.22352406229157268,39.66343665122986,2204
0,Standard,1.0,27521184.480205446,0.5281618643152581,0.9544798912218891,1.1313250298569641,0.043345532063765575,0.21485678222796484,30.990793228149414,1702
0,Standard,1.0,27254993.54249234,0.5236053725041986,0.9542642951498824,1.2105400044507377,0.048015494997428264,0.23428582984855584,47.51097559928894,2573
0,Standard,1.5,32354918.455625974,0.5082051780189621,0.9535145790480939,1.4124092112128108,0.04896265561924045,0.2575203959167338,19.800100564956665,1026
0,Standard,1.5,32528657.027556036,0.5110822327273747,0.9536895803304014,1.3707388293626097,0.049774964614962516,0.2607964271914184,10.477436542510986,660
0,Standard,1.5,32413315.41819741,0.5126758381758937,0.9538027362403437,1.3920703553976204,0.04959384208791905,0.2600694686434594,22.016496181488037,1174
0,Standard,1.5,32443563.219751157,0.5071653631737153,0.9534267146900434,1.41557439200908,0.051358854479390224,0.2710930905343675,13.583281993865967,606
0,Standard,1.5,32253875.132571176,0.5073716805650775,0.9536140079569122,1.4122578319478516,0.05006791008504419,0.262004254199979,25.37945318222046,1435
0,Standard,1.5,32840821.126577694,0.5120309983565962,0.953741489781042,1.4045883648546944,0.051113703516000905,0.271820467434988,30.142284631729126,1601
0,Standard,1.5,32766797.29010812,0.5104779043903799,0.9536749217299858,1.4040005504232393,0.04808491422657589,0.2548880230214494,34.5388970375061,1790
0,Standard,1.5,32161604.051893856,0.5117477218408223,0.9533273054248169,1.407211714457816,0.049688787205844506,0.26107992094462856,12.276445150375366,643
0,Standard,1.5,32649629.27606078,0.5078268167929971,0.9533443799194237,1.4179566597943918,0.052141925014252334,0.27834250108175224,22.322487115859985,1223
0,Standard,1.5,32495819.532965492,0.5072199110188462,0.953566812974622,1.3757830317060558,0.05084563773397692,0.2690445077172096,19.01271080970764,1048
0,Standard,1.5,32469339.022866774,0.5076615297574069,0.9536475376766828,1.4045169020132422,0.05105852614853101,0.2683665468228255,22.7354633808136,1204
0,Standard,1.5,32509758.55429786,0.5052150727531194,0.9534336324045416,1.4312644054987929,0.04881618398136519,0.2597165369112846,29.485100507736206,1521
0,Standard,1.5,32682021.121877477,0.5096204544625773,0.9535017480601933,1.4153393531670881,0.05122657150882298,0.27260847562103185,25.10991930961609,1339
0,Standard,1.5,32727737.50857494,0.50924325623761,0.9536051395779913,1.3675390935463896,0.04989612780538358,0.2658474675710988,20.13918447494507,1079
0,Standard,1.5,32432789.697909664,0.507204972176165,0.953417363263475,1.4517392402196747,0.05136165880432988,0.26917994724312466,21.460126161575317,1127
0,Standard,2.0,37803532.58185498,0.4780815970004189,0.9527406197169174,1.641076293161651,0.05445964890797027,0.29566980415423455,12.183777809143066,605
0,Standard,2.0,37936797.87644741,0.48114056411589795,0.9529577886268467,1.6493372769585763,0.05421760844271915,0.29392592876071755,11.05355191230774,614
0,Standard,2.0,37815686.583202295,0.4843791946288774,0.9532889291397688,1.6810229067662166,0.05433032168216736,0.29589014130363905,10.96993613243103,599
0,Standard,2.0,37822907.57934694,0.47312023421079885,0.9529118508932304,1.681337767659318,0.054965646601407216,0.29758165821159865,11.669883489608765,602
0,Standard,2.0,37656988.71482282,0.478484111770841,0.9528502975053523,1.693857557568349,0.054412259553239146,0.2957529828771191,11.176973581314087,595
0,Standard,2.0,38236585.66720467,0.4829649212930836,0.9530219802914954,1.691869553262839,0.05477042662110914,0.3016511204820602,11.118220090866089,614
0,Standard,2.0,38146740.24292592,0.4781175458460081,0.9529596399911177,1.6657381080874007,0.05268828533505879,0.2879662049080445,11.413901567459106,607
0,Standard,2.0,37524439.91781217,0.480402444427455,0.9525664406603959,1.6891332548069948,0.0545290051931821,0.29556819811660007,11.492538452148438,604
0,Standard,2.0,37943006.91176982,0.478475259884557,0.9525773947333848,1.7135871637838669,0.05723280581917304,0.3148776695618631,9.907366752624512,612
0,Standard,2.0,37944028.011147276,0.4796357679674385,0.9527755899892738,1.649673717711443,0.055415274826589145,0.3036844832798135,10.10401725769043,612
0,Standard,2.0,37889518.67473577,0.47549393997113476,0.9529570019149526,1.6725447237578999,0.055234964763370725,0.29867989726195715,12.812867164611816,609
0,Standard,2.0,37846279.57838915,0.4752751042831394,0.9527609243128886,1.7455320110741737,0.05393647644853346,0.29414099791303605,12.130390167236328,605
0,Standard,2.0,38086370.93885306,0.47810354882602457,0.9528698991429728,1.675696167515678,0.055767108154056964,0.3075348272565908,12.205477714538574,580
0,Standard,2.0,38124718.94860898,0.47947494950200215,0.9528692402556102,1.6512077504734002,0.05393692617540738,0.2958177673134382,10.201127529144287,602
0,Standard,2.0,37839167.5188432,0.4762336559309676,0.9527177049758645,1.7029589311761555,0.05609172827691683,0.30423822732209344,9.533745765686035,614
0,Standard,2.5,43154934.03434095,0.43796261394529645,0.9520402807263946,1.969871480398741,0.055858868597774516,0.3068565451504431,10.028126239776611,602
