,model_name,moyenne,ELBO,Reconstruction_error,RMSE_SIGMA,RMSE_B,RMSE_PI,RMSE_B0,TIME,NBITER
0,Enhanced Analytic,0.21666666666666667,38682002.53177349,0.5529427479628958,0.9534445530874461,0.49909366539781236,0.12672951628913112,509.2000330538971,17.589330911636353,554
0,Enhanced Analytic,0.21666666666666667,38601150.5556152,0.555182602540098,0.9536171774349576,0.6614196234032306,0.14673645329621288,524.5328462616009,17.51824164390564,554
0,Enhanced Analytic,0.21666666666666667,38661220.10823726,0.5529049811775544,0.9536057578762113,0.5131453852564394,0.13983717478320654,525.7093033305687,17.383649826049805,554
0,Enhanced Analytic,0.21666666666666667,38914935.26536216,0.5561181793130955,0.9536701219133352,0.4147653616674336,0.10854831447359267,514.3674357826513,17.90476155281067,556
0,Enhanced Analytic,0.21666666666666667,38906937.30526255,0.5656565072832389,0.9537635272621758,0.3983989957289721,0.11392911503617463,472.72151041490577,17.40393900871277,555
0,Enhanced Analytic,0.21666666666666667,38451260.77389417,0.5590893099938044,0.9537501035451946,0.47641770152775953,0.11980354846206717,479.94936222812436,18.182373523712158,547
0,Enhanced Analytic,0.33333333333333337,34186901.61577193,0.48316316689798033,0.9523978677738129,0.6150053846251465,0.14850991920508358,435.05343640429544,17.568098068237305,554
0,Enhanced Analytic,0.33333333333333337,34287364.04694199,0.4986142564240883,0.9524618113915351,0.466431105775299,0.1130018206845764,382.65984347035186,19.926165103912354,545
0,Enhanced Analytic,0.33333333333333337,34232990.96749422,0.4911720457865216,0.9525465179098727,0.5764037290470463,0.1482841416058036,427.4603598753597,18.95745277404785,543
0,Enhanced Analytic,0.33333333333333337,34114450.753718615,0.4883556463302586,0.9526675420792001,0.5790644905897779,0.13930415570581442,399.9756516706289,17.508070707321167,556
0,Enhanced Analytic,0.33333333333333337,34025025.571490996,0.4942000062118133,0.9526880078799631,0.502348516257867,0.11801426167266701,390.4792148650538,19.154730319976807,550
0,Enhanced Analytic,0.33333333333333337,34497139.97271394,0.4972796815845293,0.9526753729591229,0.6005157996256649,0.1474547670261979,407.62479820269004,20.519253730773926,539
0,Enhanced Analytic,0.33333333333333337,34309691.86168743,0.4967495889990007,0.9528441111034929,0.5036717487627819,0.12718554425562242,375.20959947210747,17.261322498321533,554
0,Enhanced Analytic,0.33333333333333337,33793907.54024079,0.4981853560576547,0.9526371816481916,0.610077613881154,0.14528369149384693,385.4507651240493,18.441131114959717,551
0,Enhanced Analytic,0.33333333333333337,34227879.00711801,0.4924675654694733,0.9524554524354032,0.5969521634636914,0.14331617390019383,405.3111317034123,21.6199734210968,534
0,Enhanced Analytic,0.33333333333333337,34163348.83430031,0.4853139586153944,0.9523955859256324,0.5713017699368061,0.1434163600331517,429.31678515528375,17.616090059280396,554
0,Enhanced Analytic,0.33333333333333337,34191605.672483675,0.49089564647572287,0.9526845653369951,0.5723053655874435,0.1428562847672685,419.6868886387768,17.551653385162354,554
0,Enhanced Analytic,0.33333333333333337,34126420.79754033,0.4911686525864735,0.9525411155179011,0.5362049616057459,0.12633751998182016,390.32727040097194,17.49319291114807,555
0,Enhanced Analytic,0.33333333333333337,34373689.21470764,0.49006339030136964,0.9526137626682382,0.497732972716968,0.12960629898448536,433.9937416394535,17.386959075927734,557
0,Enhanced Analytic,0.33333333333333337,34351610.65130095,0.4972942634552796,0.9526226141891254,0.5213510385649297,0.13521153398808994,384.5976954434757,17.660865783691406,551
0,Enhanced Analytic,0.33333333333333337,34156312.88685739,0.4901090333130588,0.9526631023927484,0.6451410992842594,0.1508024784193271,398.0158516760411,17.288416862487793,554
0,Enhanced Analytic,0.45000000000000007,29965997.79464068,0.4303867844904113,0.9516682731428691,0.6865236806384485,0.1521252293600226,351.77117168925156,17.30302381515503,556
0,Enhanced Analytic,0.45000000000000007,29834647.28535495,0.43752006961843715,0.9517982009677479,0.5698557610101469,0.13134507509188106,316.70830327245193,17.30683708190918,555
0,Enhanced Analytic,0.45000000000000007,29618280.61835189,0.44296353283143086,0.9519676510202806,0.6132170413269888,0.13622271401406286,264.2618787556308,17.324699640274048,556
0,Enhanced Analytic,0.45000000000000007,29632934.160987306,0.4339437326738869,0.9518197376273061,0.6928382740784867,0.14879021368659817,305.9104703869602,17.28605556488037,555
0,Enhanced Analytic,0.45000000000000007,29754842.658942282,0.4453807088665582,0.9518956876441479,0.4932290191258251,0.09799925297040177,286.0015999706504,17.41584539413452,554
0,Enhanced Analytic,0.45000000000000007,30046939.782025877,0.44778274334762935,0.9519558392613958,0.5238675676944755,0.10986905307546999,278.3168976647833,19.553157806396484,552
0,Enhanced Analytic,0.45000000000000007,30010435.132084,0.4377035516399871,0.9519542257327297,0.6272372884747299,0.14431753042206924,334.54409631297045,19.334770917892456,546
0,Enhanced Analytic,0.45000000000000007,29372902.581907857,0.44098490254694084,0.9517905572818439,0.6556154149528622,0.13630858063686307,274.9879265174429,17.404141187667847,555
0,Enhanced Analytic,0.45000000000000007,30013361.204769816,0.441534900824372,0.9517448100668798,0.6392451081098757,0.13823127646708064,307.06652187664383,17.44569683074951,555
0,Enhanced Analytic,0.45000000000000007,29753272.146711037,0.43100727594399973,0.9516612041085798,0.5011720947864121,0.11888058625167819,335.5476084107977,17.483362913131714,554
0,Enhanced Analytic,0.45000000000000007,29812503.24186912,0.44303673080882083,0.9520480716936065,0.5688735167632081,0.12100147809514872,253.58716819666947,17.650192260742188,555
0,Enhanced Analytic,0.45000000000000007,29741849.150027584,0.4329240202695142,0.9518965760497693,0.580656077654455,0.11801876069150455,288.68452302583177,17.572698831558228,556
0,Enhanced Analytic,0.45000000000000007,29963415.19818806,0.43892626710959565,0.9519597313810398,0.5867845231701279,0.14061622777356786,307.72908574475787,17.907813549041748,551
0,Enhanced Analytic,0.45000000000000007,29972791.108109146,0.446882857146513,0.9519119704640027,0.6055362431401957,0.1480331256549276,308.58892844860355,17.37975525856018,555
0,Enhanced Analytic,0.45000000000000007,29790772.243135516,0.4282196115343725,0.9517968161142978,0.7480083740105501,0.16522510754585937,342.5330690125381,17.277342081069946,555
0,Enhanced Analytic,0.5666666666666668,25455436.34999744,0.39422328665069317,0.9511005416996106,0.6464093418867624,0.12631809483570713,187.19439155338029,18.61263656616211,546
0,Enhanced Analytic,0.5666666666666668,25358752.94641304,0.3912399111471271,0.9511019473649579,0.6394930997777896,0.12802473474827808,201.43520564836638,17.470921754837036,555
0,Enhanced Analytic,0.5666666666666668,25185481.821699604,0.393983404457427,0.9513689723081267,0.4189637561894739,0.057146741911161904,155.16069311385115,17.37384033203125,556
0,Enhanced Analytic,0.5666666666666668,25329159.232089248,0.39171065171375047,0.9512389698928552,0.6932456273279508,0.13294484846026158,217.52733869366665,17.346813917160034,555
0,Enhanced Analytic,0.5666666666666668,25310221.465138994,0.38885529459555573,0.9513188069223765,0.46480025170561484,0.07487526035444264,217.88434899897507,17.455722093582153,555
0,Enhanced Analytic,0.5666666666666668,25692902.47951393,0.3918095445616928,0.9511924611744529,0.608108446174854,0.11622430523334641,232.38086233664166,17.83878207206726,553
0,Enhanced Analytic,0.5666666666666668,25470761.267367873,0.3908224330644337,0.9513502756643967,0.7521943654890569,0.1503159375517084,227.7166343187214,16.28002119064331,559
0,Enhanced Analytic,0.5666666666666668,24994783.938489098,0.38857764799237376,0.9510675528408152,0.6917656100688262,0.13233125917146626,215.39926895994248,21.44075036048889,539
0,Enhanced Analytic,0.5666666666666668,25601747.86086133,0.3960327821770856,0.9511518530907214,0.7037232549770926,0.14556638203246194,231.66477756910365,21.541839361190796,539
0,Enhanced Analytic,0.5666666666666668,25323854.933902957,0.3835564253218983,0.9510909096104431,0.5335003111090423,0.09698316473188909,187.22248209274665,18.456768035888672,544
0,Enhanced Analytic,0.5666666666666668,25373629.136988625,0.3909909072282817,0.9514012366400313,0.6504714351037166,0.1336023436576778,205.1251919846945,17.289126873016357,555
0,Enhanced Analytic,0.5666666666666668,25478980.575448696,0.3804983276666122,0.9513015584518069,0.5469753876082313,0.10721823187344538,216.2641564116149,17.299500703811646,555
0,Enhanced Analytic,0.5666666666666668,25426737.6935218,0.3815296800432054,0.9512383806783803,0.7017470833071645,0.15228450663597565,266.3954986359465,17.264972686767578,555
0,Enhanced Analytic,0.5666666666666668,25444797.773525268,0.3976988793332728,0.9513162260741921,0.5184043667066432,0.10530060144104454,170.5296175152044,17.276782989501953,551
0,Enhanced Analytic,0.5666666666666668,25419793.30349154,0.3864509652569272,0.9512490002833914,0.5248579222267693,0.10249948352623237,203.23862721799748,17.418766260147095,555
0,Enhanced Analytic,0.6833333333333333,20551010.877374753,0.3341097653010239,0.9507511289979319,0.7746482970427891,0.13608430304056607,134.87407456327563,20.22792100906372,544
0,Enhanced Analytic,0.6833333333333333,20604356.769257825,0.3377015612316251,0.9505460655277794,0.6161580466446177,0.10020502412429495,108.46772118066151,20.473788499832153,549
0,Enhanced Analytic,0.6833333333333333,20520217.821429648,0.3351578695101715,0.9506257098563856,0.5984436054736529,0.10138226505067185,134.3957350898055,17.23312211036682,551
0,Enhanced Analytic,0.6833333333333333,20626087.424829498,0.33726027957795546,0.9505561313404437,0.6760337582757627,0.11438500716481197,153.59155192131223,17.456374168395996,556
0,Enhanced Analytic,0.6833333333333333,20658099.774101388,0.3398160491827692,0.9507401040874491,0.5225146033377945,0.07741799235612537,130.9868911184593,17.466259717941284,555
0,Enhanced Analytic,0.6833333333333333,20872838.129628472,0.3375331435061385,0.9506574597212346,0.6497254118646679,0.09274393968049985,131.67159693536516,18.09328842163086,552
0,Enhanced Analytic,0.6833333333333333,20487491.736187752,0.33925558539880446,0.9505062505008318,0.493363317629831,0.05279855338327319,78.29941793964979,17.333354949951172,554
0,Enhanced Analytic,0.6833333333333333,20407838.298973694,0.333259300223721,0.9504160921988452,0.6402644224889323,0.1145127669284722,169.9956900372799,17.233338832855225,555
0,Enhanced Analytic,0.6833333333333333,20984186.67061689,0.33691593796657693,0.9504551546327908,0.7460649816786961,0.139191369589074,173.10286954143166,17.365458726882935,556
0,Enhanced Analytic,0.6833333333333333,20551437.221580755,0.32632927738420975,0.9504440802709635,0.6196724687365726,0.10530163987292308,172.11700043027287,18.256682872772217,553
0,Enhanced Analytic,0.6833333333333333,20609989.42032677,0.3337826924711815,0.950709977219535,0.6867944826791283,0.11790427074684635,153.59035241777295,17.4656343460083,556
0,Enhanced Analytic,0.6833333333333333,20702299.180257916,0.3293305495732369,0.9507364124403597,0.6257459124251282,0.07869547182335791,133.1546926147838,17.298628091812134,555
0,Enhanced Analytic,0.6833333333333333,20741579.783521615,0.33230037542194024,0.9507841979291309,0.6495778661517722,0.11048943018612904,107.85631182160051,17.3347110748291,556
0,Enhanced Analytic,0.6833333333333333,20627348.58762608,0.33799580315899064,0.9506033941153128,0.5836565586380811,0.10714392769275256,131.9148364441471,18.0500066280365,559
0,Enhanced Analytic,0.6833333333333333,20729141.066927828,0.3306117642525421,0.9507303172530731,0.8133358492601791,0.14659033742360328,173.82115703983322,17.48763394355774,554
0,Enhanced Analytic,0.8,15275786.848794857,0.2687736115306051,0.9499039813722181,0.7320622438486045,0.06809147368923335,75.33273999497804,17.608886241912842,555
0,Enhanced Analytic,0.8,15253835.672220008,0.2720454597554209,0.9525630484914754,0.5829616316504781,0.06664297261196644,79.28120525388228,17.95958709716797,558
0,Enhanced Analytic,0.8,15140754.716137564,0.2705234787239466,1.9699792760822132,0.5359397290355707,0.06668125453459146,78.3683248922143,17.849497079849243,553
0,Enhanced Analytic,0.8,15303932.730430705,0.27326358654319716,5.469740473588285,0.6810267341764282,0.0674385630535517,78.2622624545784,18.342625379562378,554
0,Enhanced Analytic,0.8,15442037.058663545,0.27683819171615837,0.9969720137031124,0.6527019780296551,0.09373456337546257,107.58676889186331,17.627273559570312,554
0,Enhanced Analytic,0.8,15577685.066057827,0.27427389874401487,0.9501829539617209,0.6850032032313278,0.0294467301307795,0.19315447364336763,17.49130153656006,555
0,Enhanced Analytic,0.8,14979784.439762948,0.2732931464764721,3.5526460027404756,0.5154685274241796,0.06652731013505576,78.23267172552927,20.538947105407715,551
0,Enhanced Analytic,0.8,15257027.834731244,0.26958406453806943,0.9509268109469129,0.7984821882290768,0.1171275395462218,108.63645344755986,20.09902548789978,545
0,Enhanced Analytic,0.8,15683223.588469924,0.2726890386118798,0.9499114996324193,0.9648217502971044,0.13374689897075023,133.19976054829783,20.22572422027588,545
0,Enhanced Analytic,0.8,15156171.87660967,0.2619789535959441,1.7967517138338178,0.74782913278911,0.11313809361465096,108.56976692464767,17.460088968276978,555
0,Enhanced Analytic,0.8,15316467.955111256,0.27192864266044575,0.950075813147742,0.8081797524124806,0.1327238150579448,131.8980473528363,17.346290588378906,557
0,Enhanced Analytic,0.8,15224181.023490645,0.26500572869429095,0.9522527823577277,0.6860754775360279,0.06638426195766399,76.30534183176695,17.32032346725464,555
0,Enhanced Analytic,0.8,15428076.981850212,0.2684774953287008,0.951088473213555,0.6198165376559099,0.07639220045427322,74.85886975094392,17.407467365264893,558
0,Enhanced Analytic,0.8,15269093.07637699,0.27358338692832085,0.9503937066631724,0.5207198865325777,0.06675001860123908,78.28504047759183,17.348537921905518,557
0,Enhanced Analytic,0.8,15522316.250051733,0.2688551112517813,0.9500686175131741,0.8298238120092148,0.13050770902042744,133.1348683788216,17.35922622680664,555
0,Standard,0.1,44305619.43027834,0.6776526083911751,0.9572234008030042,0.6569518056742695,0.07263191832640144,0.8320711504809356,10.359179735183716,595
0,Standard,0.1,44501186.951293305,0.6705334147333945,0.9567174232271106,0.6535554669818014,0.07584548774275508,0.8067398022525764,9.344681024551392,607
0,Standard,0.1,44576247.46363115,0.6824331944129226,0.957393630391071,0.6674426924761104,0.07369078185773935,0.8300306892896085,11.034605979919434,590
0,Standard,0.1,44443958.668031104,0.6690441501683899,0.9567784222562077,0.6701165724490739,0.07351534916035188,0.8031564962741617,10.649380445480347,602
0,Standard,0.1,44319311.0773504,0.676532190628963,0.95687882926033,0.675348928493549,0.07417060237989427,0.8137781413247088,11.081838130950928,598
0,Standard,0.1,44781539.63575526,0.6720812655543105,0.956848817124854,0.6665839425881185,0.0715178274427144,0.8026762054387233,9.29549765586853,606
0,Standard,0.1,44927088.230752684,0.6757978843162452,0.9568860649806089,0.6438753146746571,0.07459365991652958,0.8261959147723685,9.269713401794434,605
0,Standard,0.1,44015957.75177558,0.6728630282249377,0.956917082641009,0.6874271605015962,0.07172475503228909,0.7935372345438741,9.644658327102661,606
0,Standard,0.1,44678979.454482965,0.6758685571409483,0.957041578995834,0.6618363165889494,0.07170030800368625,0.8046274227873162,9.616304159164429,604
0,Standard,0.1,44591092.84518027,0.6667401499972161,0.9568145892422774,0.6421778015941197,0.07654853834514577,0.818045065312653,10.943051099777222,601
0,Standard,0.1,44585809.55387459,0.6757069930405992,0.9569397028504903,0.6514731379915742,0.07531803923482581,0.8021767748768902,9.418995380401611,607
0,Standard,0.1,44772163.32635587,0.6717943689660361,0.9567758173489553,0.6690560584760372,0.07559522504651843,0.8144859887961807,9.675513744354248,605
0,Standard,0.1,44722941.394299924,0.6788384677040125,0.9571128761353491,0.6497983459893618,0.07416906944917664,0.8335902526733169,9.573695659637451,611
0,Standard,0.1,44984302.000577785,0.6740832420267587,0.9569308960825111,0.6352962491339479,0.07766221514902565,0.8221134613850447,10.721503257751465,595
0,Standard,0.1,44481428.580390684,0.6715273200810555,0.9570686857117126,0.6588251096227868,0.07488829723478195,0.8041458293158118,10.925989151000977,593
0,Standard,0.21666666666666667,40330919.12599575,0.5485958098691227,0.9539930880707557,1.130991901521817,0.09263394652876986,0.6622512743257425,9.47054147720337,605
0,Standard,0.21666666666666667,40582900.84971925,0.54900001271025,0.9539947154821,1.1179910577981464,0.09417719355140541,0.659564623811437,10.101300477981567,598
0,Standard,0.21666666666666667,40540042.29028083,0.5572847335774905,0.954466645357984,1.1468918429867214,0.09160758083815046,0.6579579674689582,9.605442762374878,604
0,Standard,0.21666666666666667,40478330.54913917,0.5420623970748246,0.9539615683665548,1.1499931730244835,0.0907028199339994,0.6256602359841331,9.47068190574646,606
0,Standard,0.21666666666666667,40400579.08147267,0.5468899298979486,0.9536844748082367,1.1365391072638298,0.09206024858089502,0.6389403008209111,11.23136830329895,600
0,Standard,0.21666666666666667,40820361.58126332,0.5510322256395437,0.954098669980884,1.1518677978472922,0.09294510715906686,0.6635170879117813,10.85443925857544,594
0,Standard,0.21666666666666667,40862645.175571926,0.5504733015016884,0.9542401286492526,1.1149950700690976,0.09406823632192061,0.6510610791901399,11.066817045211792,592
0,Standard,0.21666666666666667,40157568.463583775,0.5482778569143453,0.9538843415158437,1.1602932866952662,0.08838413633465558,0.6290286943972478,10.908947944641113,594
0,Standard,0.21666666666666667,40591741.85565981,0.5447062004823621,0.9539024675566207,1.1406522210029342,0.09017042794537967,0.6492589366697922,9.382634401321411,606
0,Standard,0.21666666666666667,40542836.7647378,0.5463671953480207,0.9538322142681649,1.115510486652073,0.09248215306849582,0.6599723637947704,9.56046462059021,604
0,Standard,0.21666666666666667,40547520.886116005,0.5459567785851849,0.9540128082502668,1.1447417133872277,0.08972093067077519,0.6379046699067977,9.45331072807312,604
0,Standard,0.21666666666666667,40562862.74542084,0.5434761798172237,0.9540791282809731,1.1691804500129892,0.0924276350108535,0.6425845381088923,10.052504777908325,606
0,Standard,0.21666666666666667,40789324.169091605,0.5468448547441019,0.9538409925611037,1.1132540648772433,0.09392244473368108,0.6601500200877333,9.863556385040283,591
0,Standard,0.21666666666666667,40899621.756897084,0.549721125294501,0.9539695682378796,1.1063931099321955,0.09562670089295411,0.6651736811572652,9.725305318832397,608
0,Standard,0.21666666666666667,40480050.40808943,0.5449761292361164,0.9538597692249896,1.144200107233599,0.09151428659953355,0.6224147159306561,9.952321290969849,601
0,Standard,0.33333333333333337,36378143.07394623,0.46471163655097014,0.9525607855538863,1.5102203299195058,0.10198403916647086,0.6005108620224293,9.79573106765747,612
0,Standard,0.33333333333333337,36589136.65476104,0.4681588668887656,0.9527365267381291,1.5131327854303138,0.10293284565316894,0.5981706684001504,11.042380809783936,585
0,Standard,0.33333333333333337,36408883.751734294,0.46976220106644867,0.9530792317829238,1.53270244286111,0.09897335105328543,0.5857048261550195,11.886631727218628,590
0,Standard,0.33333333333333337,36385733.80927012,0.45833739215125513,0.9527695933683057,1.5057140071760515,0.0997727663208659,0.5712867096653854,11.399766445159912,597
0,Standard,0.33333333333333337,36254963.786129035,0.46778598029581847,0.9524493471840588,1.5172199596201525,0.10003702767148744,0.5817516484982498,11.735764503479004,598
0,Standard,0.33333333333333337,36782281.007260256,0.4692426490918608,0.9528996179883257,1.5353086238068834,0.10392951671756372,0.6099129410383478,10.823086977005005,577
0,Standard,0.33333333333333337,36647207.45189805,0.46244545270029186,0.9527017238175985,1.525444262220214,0.10169653255335241,0.5983181945547528,9.947327613830566,605
0,Standard,0.33333333333333337,36120474.336710446,0.4635875479857859,0.9525483405471034,1.5325248532133007,0.09737262724017999,0.5748704422926469,11.855844020843506,612
0,Standard,0.33333333333333337,36506117.67854489,0.4634189762120228,0.9524418156029058,1.5374443415431691,0.09996031097645658,0.5893140190060067,12.512442588806152,580
0,Standard,0.33333333333333337,36397179.21208914,0.46070205969682215,0.9523808709220257,1.5240881428904145,0.09910912328621475,0.5916317102141571,9.678730726242065,606
0,Standard,0.33333333333333337,36487050.35485877,0.4621966885871029,0.9527069605575069,1.5395818317717533,0.09788443143153108,0.5716330573471211,9.714550971984863,614
0,Standard,0.33333333333333337,36432258.895952195,0.46198731250505987,0.9523760548278412,1.561415212461952,0.10135269440225972,0.5926253576717291,10.820057153701782,602
0,Standard,0.33333333333333337,36643222.197576664,0.464216519318058,0.9525261212446643,1.5105730640109396,0.1035548295739011,0.6053477511488555,10.538044691085815,609
0,Standard,0.33333333333333337,36616806.762084275,0.46755599265434683,0.9525541209812867,1.5106518093206531,0.10151157648154992,0.6147830283979063,9.901368618011475,593
0,Standard,0.33333333333333337,36472701.64611612,0.4632540555797041,0.952646338956177,1.5330031112219593,0.10101864562252948,0.5801547657030178,9.543686151504517,608
0,Standard,0.45000000000000007,32283221.650517248,0.40273239608561207,0.9516029913816455,1.8457563235374441,0.1085611506927573,0.5672076441299079,9.57047152519226,608
0,Standard,0.45000000000000007,32215641.70155597,0.40304217142599774,0.9518999422072478,1.888738507636795,0.10378240125412333,0.5509894974379502,9.90780520439148,613
0,Standard,0.45000000000000007,32070953.2215138,0.40421533239271124,0.9522197415037772,1.8867383435120129,0.10188098413493807,0.539116910688852,9.29559874534607,610
0,Standard,0.45000000000000007,32091503.43938687,0.3934762790208866,0.9519535294758158,1.884305784340565,0.100942131919036,0.5292133129326333,10.63920283317566,603
0,Standard,0.45000000000000007,32185405.85841475,0.40725899858275916,0.9517083110316489,1.8638300046374647,0.10592367317195968,0.5641197664533382,10.480432510375977,603
0,Standard,0.45000000000000007,32543258.111743268,0.4064778862102238,0.9519043202341027,1.9011906856793142,0.1096607550242546,0.5796003184307007,11.757312059402466,594
0,Standard,0.45000000000000007,32443875.403980013,0.40044230189840174,0.9516099487750684,1.9060217582227625,0.10705762302819746,0.5649519172413483,10.062124252319336,606
0,Standard,0.45000000000000007,31845592.323883776,0.39860431404254804,0.9517355779290941,1.8940371787665276,0.1012481053164206,0.5407767381085513,10.123112201690674,611
0,Standard,0.45000000000000007,32480938.882005684,0.40269428773538574,0.9515683650710873,1.8935766160552026,0.10767894378516858,0.5634725759752915,9.62001347541809,607
0,Standard,0.45000000000000007,32162279.662343185,0.3988194248806864,0.9516679882704027,1.8945016443109122,0.10150923108208995,0.5521757251705105,9.708576440811157,616
0,Standard,0.45000000000000007,32333112.49823898,0.3997903340423346,0.9520418292904065,1.9015343394132267,0.10337657360390777,0.5528635675747143,9.725343942642212,608
0,Standard,0.45000000000000007,32147868.08750925,0.3988944960222417,0.9519288494298808,1.9256407736426264,0.10331799391213703,0.5514717874385782,9.68597936630249,604
0,Standard,0.45000000000000007,32395912.882266074,0.40069535882222773,0.9516767505328325,1.874409402941393,0.10810094326627201,0.5788976562207222,10.410147666931152,625
0,Standard,0.45000000000000007,32454300.950996343,0.40517789272146754,0.9516554618063229,1.8636880689780138,0.10769404274699958,0.5926495047011568,9.692786931991577,609
0,Standard,0.45000000000000007,32174203.480681468,0.39873932159774417,0.951639225957555,1.9202779267023131,0.10114923494700014,0.5334079085744335,9.666682958602905,607
0,Standard,0.5666666666666668,27991995.782458197,0.35287643305549743,0.9514832858853077,2.1922234449195215,0.11020759937227444,0.5599386239543175,10.85134744644165,607
0,Standard,0.5666666666666668,27839994.009025726,0.3497468005534181,0.9511557122167705,2.235868113251134,0.10474141470324465,0.5269646153665096,9.58989429473877,609
0,Standard,0.5666666666666668,27708066.55464372,0.35264753121931425,0.9515477105668926,2.2347153391013226,0.10371987623968588,0.5247402636402664,9.77309536933899,610
0,Standard,0.5666666666666668,27858965.477699358,0.34590341195555346,0.9514358955842775,2.2341452917452465,0.10399767915109047,0.5156511077413485,9.601377725601196,608
0,Standard,0.5666666666666668,27754932.768979236,0.35350799897963053,0.9514408431340446,2.2184543650516937,0.10482150266224048,0.5392901885147021,9.628392696380615,608
0,Standard,0.5666666666666668,28197408.370162815,0.35271941995091266,0.9512476704889629,2.2623883774109754,0.11025570540362568,0.5638919369073835,11.296906471252441,601
0,Standard,0.5666666666666668,28003549.23709782,0.3462012173493668,0.9511333707228495,2.256706886902787,0.10708036283081995,0.5314445870397999,10.440034866333008,614
0,Standard,0.5666666666666668,27512263.41973667,0.3470863066939668,0.9511409748681268,2.23828839846437,0.10071691122010207,0.5160162241978229,11.078539848327637,597
0,Standard,0.5666666666666668,28192263.33302493,0.3515129010681399,0.9513945932772454,2.2365173327524523,0.11032676288782285,0.5427597437440904,11.301726341247559,589
